DOL Year,Species Code,Species Name,Number Of Animals (sum),Landed Weight (sum),Region,Region Desc,Management Area
2006,420,"salmon, sockeye",2524501,14116034,2,Central Region,E
2006,420,"salmon, sockeye",2428000,12266098.3,2,Central Region,H
2006,420,"salmon, sockeye",28493355,164499651,2,Central Region,T
2006,420,"salmon, sockeye",149419,948906.19,3,A-Y-K Region,W
2006,420,"salmon, sockeye",5,,3,A-Y-K Region,X
2006,420,"salmon, sockeye",3,23,3,A-Y-K Region,Z
2006,420,"salmon, sockeye",1585630,8094960,4,Westward Region,K
2006,420,"salmon, sockeye",902709,5848984,4,Westward Region,L
2006,420,"salmon, sockeye",4231436,24385193,4,Westward Region,M
2006,430,"salmon, coho",691999,5093196.88,1,Southeastern Region,A
2006,430,"salmon, coho",299206,2062097.65,1,Southeastern Region,B
2006,430,"salmon, coho",329925,2241694.48,1,Southeastern Region,C
2006,430,"salmon, coho",770745,4907501.12,1,Southeastern Region,D
2006,430,"salmon, coho",763720,6823643,2,Central Region,E
2006,430,"salmon, coho",211533,1379417.18,2,Central Region,H
2006,430,"salmon, coho",79465,510642,2,Central Region,T
2006,430,"salmon, coho",226091,1415670.1,3,A-Y-K Region,W
2006,430,"salmon, coho",64942,390502,3,A-Y-K Region,Y
2006,430,"salmon, coho",130808,869427,3,A-Y-K Region,Z
2006,430,"salmon, coho",556310,4338577,4,Westward Region,K
2006,430,"salmon, coho",39221,292032,4,Westward Region,L
2006,430,"salmon, coho",264063,1741101,4,Westward Region,M
2006,440,"salmon, pink",73,0,0,,9
2006,440,"salmon, pink",3804819,14583099.33,1,Southeastern Region,A
2006,440,"salmon, pink",2858795,12543298.4,1,Southeastern Region,B
2006,440,"salmon, pink",1284414,5333318.1,1,Southeastern Region,C
2006,440,"salmon, pink",3747383,14489518.37,1,Southeastern Region,D
2006,440,"salmon, pink",21722036,78288201,2,Central Region,E
2006,440,"salmon, pink",1876646,6984227.5,2,Central Region,H
2006,440,"salmon, pink",145595,541926,2,Central Region,T
2006,440,"salmon, pink",41,4,3,A-Y-K Region,W
2006,440,"salmon, pink",3,,3,A-Y-K Region,X
2006,440,"salmon, pink",31694492,117387990,4,Westward Region,K
2006,440,"salmon, pink",383574,1403428,4,Westward Region,L
2006,440,"salmon, pink",5320037,18062149,4,Westward Region,M
2006,450,"salmon, chum",516,0,0,,9
2006,450,"salmon, chum",4685390,39372469.06,1,Southeastern Region,A
2006,450,"salmon, chum",2924175,31836542.5,1,Southeastern Region,B
2006,450,"salmon, chum",1342632,13607533.4,1,Southeastern Region,C
2006,450,"salmon, chum",4603083,40159050.59,1,Southeastern Region,D
2006,450,"salmon, chum",2181580,19008114,2,Central Region,E
2006,450,"salmon, chum",136754,1090141.25,2,Central Region,H
2006,450,"salmon, chum",2243659,13806909,2,Central Region,T
2006,450,"salmon, chum",98568,658303.62,3,A-Y-K Region,W
2006,450,"salmon, chum",138090,1041033,3,A-Y-K Region,X
2006,450,"salmon, chum",267160,1848187.7,3,A-Y-K Region,Y
2006,450,"salmon, chum",10042,68500,3,A-Y-K Region,Z
2006,450,"salmon, chum",1082132,9101442,4,Westward Region,K
2006,450,"salmon, chum",61630,450686,4,Westward Region,L
2006,450,"salmon, chum",1319703,9872947,4,Westward Region,M
2006,490,"salmon, groundfish bycatch",20,90,2,Central Region,H
2006,520,"char, Arctic (general)",2,0,0,,9
2006,520,"char, Arctic (general)",2,0,1,Southeastern Region,A
2006,531,Dolly Varden (anadromous),278,,3,A-Y-K Region,X
2006,540,"trout, steelhead",103,840.8,1,Southeastern Region,A
2006,540,"trout, steelhead",24,12,1,Southeastern Region,C
2006,540,"trout, steelhead",11,84.2,1,Southeastern Region,D
2006,570,inconnu (sheefish),472,2912,3,A-Y-K Region,Y
2006,580,"whitefish, general",17,88,2,Central Region,H
2006,580,"whitefish, general",13,,3,A-Y-K Region,X
2006,580,"whitefish, general",927,1509,3,A-Y-K Region,Y
2006,580,"whitefish, general",,3723,3,A-Y-K Region,Z
2006,583,"whitefish, least cisco",69,81,3,A-Y-K Region,Y
2006,584,"whitefish, Arctic cisco",1482,1300,0,,9
2006,585,"whitefish, Bering cisco",4497,5519,3,A-Y-K Region,Y
2006,588,"whitefish, broad",37,104,3,A-Y-K Region,Y
2006,589,"whitefish, humpback",3655,2600,0,,9
2006,589,"whitefish, humpback",998,1534.5,3,A-Y-K Region,Y
2006,601,"lamprey, Arctic",,8195.5,3,A-Y-K Region,Y
2006,689,"shark, other",2,385,2,Central Region,H
2006,691,"shark, spiny dogfish",2798,25375,1,Southeastern Region,A
2007,129,"flounder, starry",107,352,2,Central Region,H
2007,130,lingcod,30,12084.27,1,Southeastern Region,A
2007,130,lingcod,0,3157.15,1,Southeastern Region,B
2007,130,lingcod,0,621.31,1,Southeastern Region,C
2007,130,lingcod,4,15045.36,1,Southeastern Region,D
2007,130,lingcod,2,13,2,Central Region,H
2007,135,"rockfish, greenstripe",,23,1,Southeastern Region,D
2007,137,"rockfish, bocaccio",0,25.5,1,Southeastern Region,A
2007,137,"rockfish, bocaccio",0,59.5,1,Southeastern Region,D
2007,138,"rockfish, copper",,1,1,Southeastern Region,B
2007,138,"rockfish, copper",,12,1,Southeastern Region,D
2007,141,"perch, Pacific ocean",,10,1,Southeastern Region,D
2007,142,"rockfish, black",41,7864.56,1,Southeastern Region,A
2007,142,"rockfish, black",0,241.4,1,Southeastern Region,B
2007,142,"rockfish, black",0,407.6,1,Southeastern Region,C
2007,142,"rockfish, black",6,7353.44,1,Southeastern Region,D
2007,144,"rockfish, unspecified slope",11,40,1,Southeastern Region,A
2007,145,"rockfish, yelloweye (red snapper)",1,453.9,1,Southeastern Region,A
2007,145,"rockfish, yelloweye (red snapper)",0,98,1,Southeastern Region,B
2007,145,"rockfish, yelloweye (red snapper)",3,1029.1,1,Southeastern Region,D
2007,146,"rockfish, canary",0,18.4,1,Southeastern Region,A
2007,146,"rockfish, canary",0,2,1,Southeastern Region,B
2007,146,"rockfish, canary",,7,1,Southeastern Region,C
2007,146,"rockfish, canary",0,258.6,1,Southeastern Region,D
2007,147,"rockfish, quillback",2,111.76,1,Southeastern Region,A
2007,147,"rockfish, quillback",0,29,1,Southeastern Region,B
2007,147,"rockfish, quillback",0,70,1,Southeastern Region,C
2007,147,"rockfish, quillback",0,112,1,Southeastern Region,D
2007,151,"rockfish, rougheye",,14,1,Southeastern Region,A
2007,151,"rockfish, rougheye",,11,1,Southeastern Region,D
2007,152,"rockfish, shortraker",,48,1,Southeastern Region,D
2007,153,"rockfish, redbanded",,10,1,Southeastern Region,D
2007,154,"rockfish, dusky",0,85.6,1,Southeastern Region,A
2007,154,"rockfish, dusky",0,6.37,1,Southeastern Region,B
2007,154,"rockfish, dusky",,89,1,Southeastern Region,C
2007,154,"rockfish, dusky",0,564.4,1,Southeastern Region,D
2007,155,"rockfish, yellowtail",2,158.64,1,Southeastern Region,A
2007,155,"rockfish, yellowtail",,15,1,Southeastern Region,B
2007,155,"rockfish, yellowtail",,40,1,Southeastern Region,C
2007,155,"rockfish, yellowtail",4,1730,1,Southeastern Region,D
2007,157,"rockfish, silvergray",1,32.2,1,Southeastern Region,A
2007,157,"rockfish, silvergray",0,46.87,1,Southeastern Region,B
2007,157,"rockfish, silvergray",,46,1,Southeastern Region,C
2007,157,"rockfish, silvergray",0,1424.8,1,Southeastern Region,D
2007,158,"rockfish, redstripe",0,13.12,1,Southeastern Region,B
2007,158,"rockfish, redstripe",,5,1,Southeastern Region,C
2007,158,"rockfish, redstripe",,15,1,Southeastern Region,D
2007,250,"tomcod, Pacific",503,3527,1,Southeastern Region,A
2007,410,"salmon, chinook",61982,845089.1,1,Southeastern Region,A
2007,410,"salmon, chinook",81386,1250237.7,1,Southeastern Region,B
2007,410,"salmon, chinook",58391,853127.59,1,Southeastern Region,C
2007,410,"salmon, chinook",153669,2265769.14,1,Southeastern Region,D
2007,410,"salmon, chinook",41132,896308,2,Central Region,E
2007,410,"salmon, chinook",18160,368550.85,2,Central Region,H
2007,410,"salmon, chinook",63121,847279.48,2,Central Region,T
2007,410,"salmon, chinook",23185,327642,3,A-Y-K Region,W
2007,410,"salmon, chinook",15,0,3,A-Y-K Region,X
2007,410,"salmon, chinook",34696,610902.1,3,A-Y-K Region,Y
2007,410,"salmon, chinook",19,206,3,A-Y-K Region,Z
2007,410,"salmon, chinook",17248,163764,4,Westward Region,K
2007,410,"salmon, chinook",1773,30281,4,Westward Region,L
2007,410,"salmon, chinook",12933,166327,4,Westward Region,M
2007,411,"chinook, sm.",360,2253,1,Southeastern Region,A
2007,411,"chinook, sm.",321,1659.05,1,Southeastern Region,B
2007,411,"chinook, sm.",316,1580.4,1,Southeastern Region,C
2007,411,"chinook, sm.",331,1778,1,Southeastern Region,D
2007,411,"chinook, sm.",17,260,2,Central Region,E
2007,420,"salmon, sockeye",646482,4094275.83,1,Southeastern Region,A
2007,420,"salmon, sockeye",1038173,6629122.65,1,Southeastern Region,B
2007,420,"salmon, sockeye",195541,1288418.67,1,Southeastern Region,C
2007,420,"salmon, sockeye",24606,141570.4,1,Southeastern Region,D
2007,420,"salmon, sockeye",3231202,20237471.94,2,Central Region,E
2007,420,"salmon, sockeye",3693857,22590634.9,2,Central Region,H
2007,420,"salmon, sockeye",29773309,173334353.27,2,Central Region,T
2007,420,"salmon, sockeye",154474,1012658,3,A-Y-K Region,W
2007,420,"salmon, sockeye",1154,8450,3,A-Y-K Region,Z
2007,420,"salmon, sockeye",2014208,11375446,4,Westward Region,K
2007,420,"salmon, sockeye",834547,5809194,4,Westward Region,L
2007,420,"salmon, sockeye",5860703,33020696,4,Westward Region,M
2007,430,"salmon, coho",504669,3241161.95,1,Southeastern Region,A
2007,430,"salmon, coho",537195,3378307.35,1,Southeastern Region,B
2007,430,"salmon, coho",285669,1790669.85,1,Southeastern Region,C
2007,430,"salmon, coho",735110,4424302.59,1,Southeastern Region,D
2007,430,"salmon, coho",328980,2810912.5,2,Central Region,E
2007,430,"salmon, coho",184389,1184290,2,Central Region,H
2007,430,"salmon, coho",52037,334875,2,Central Region,T
2007,430,"salmon, coho",191013,1383571,3,A-Y-K Region,W
2007,430,"salmon, coho",2,,3,A-Y-K Region,X
2007,430,"salmon, coho",45773,331412,3,A-Y-K Region,Y
2007,430,"salmon, coho",126136,1002308,3,A-Y-K Region,Z
2007,430,"salmon, coho",356613,2630855,4,Westward Region,K
2007,430,"salmon, coho",73277,543769,4,Westward Region,L
2007,430,"salmon, coho",220824,1479849,4,Westward Region,M
2007,440,"salmon, pink",5592651,19833521.18,1,Southeastern Region,A
2007,440,"salmon, pink",26855595,98602920.85,1,Southeastern Region,B
2007,440,"salmon, pink",6580020,23092593.75,1,Southeastern Region,C
2007,440,"salmon, pink",5856474,19915257.42,1,Southeastern Region,D
2007,440,"salmon, pink",63469830,213455489,2,Central Region,E
2007,440,"salmon, pink",434778,1455826,2,Central Region,H
2007,440,"salmon, pink",937,3266,2,Central Region,T
2007,440,"salmon, pink",9,9,3,A-Y-K Region,W
2007,440,"salmon, pink",3,0,3,A-Y-K Region,X
2007,440,"salmon, pink",3769,10537,3,A-Y-K Region,Z
2007,440,"salmon, pink",24811976,90191805,4,Westward Region,K
2007,440,"salmon, pink",2019748,7388012,4,Westward Region,L
2007,440,"salmon, pink",8461412,30882941,4,Westward Region,M
2007,450,"salmon, chum",3343815,25694254.2,1,Southeastern Region,A
2007,450,"salmon, chum",3085619,27984217.9,1,Southeastern Region,B
2007,450,"salmon, chum",865588,7661279.39,1,Southeastern Region,C
2007,450,"salmon, chum",2122785,15755840.75,1,Southeastern Region,D
2007,450,"salmon, chum",3579068,24798803.01,2,Central Region,E
2007,450,"salmon, chum",79394,579603,2,Central Region,H
2007,450,"salmon, chum",1939714,11750484.33,2,Central Region,T
2007,450,"salmon, chum",84105,573071,3,A-Y-K Region,W
2007,450,"salmon, chum",147087,1209842,3,A-Y-K Region,X
2007,450,"salmon, chum",302656,1891028.85,3,A-Y-K Region,Y
2007,450,"salmon, chum",25614,172445,3,A-Y-K Region,Z
2007,450,"salmon, chum",728927,5666693,4,Westward Region,K
2007,450,"salmon, chum",78553,648363,4,Westward Region,L
2007,450,"salmon, chum",862143,6146741,4,Westward Region,M
2007,521,"char, Arctic (anadromous)",7,0,1,Southeastern Region,A
2007,531,Dolly Varden (anadromous),963,0,3,A-Y-K Region,X
2007,540,"trout, steelhead",131,990,1,Southeastern Region,A
2007,540,"trout, steelhead",11,3,1,Southeastern Region,C
2007,540,"trout, steelhead",13,50,1,Southeastern Region,D
2007,570,inconnu (sheefish),109,0,3,A-Y-K Region,X
2007,570,inconnu (sheefish),445,3363,3,A-Y-K Region,Y
2007,580,"whitefish, general",2,0,3,A-Y-K Region,W
2007,580,"whitefish, general",1803,3296.5,3,A-Y-K Region,Y
2007,585,"whitefish, Bering cisco",2451,2951,3,A-Y-K Region,Y
2007,601,"lamprey, Arctic",,42,3,A-Y-K Region,Y
2007,690,"shark, salmon",1,166,2,Central Region,H
2007,691,"shark, spiny dogfish",2029,18396,1,Southeastern Region,A
2008,110,"cod, Pacific (gray)",1,4,1,Southeastern Region,B
2008,110,"cod, Pacific (gray)",,5,1,Southeastern Region,D
2008,120,"flounder, general",3,16,1,Southeastern Region,A
2008,121,"flounder, arrowtooth",0,42.97,1,Southeastern Region,B
2008,121,"flounder, arrowtooth",0,5.91,1,Southeastern Region,C
2008,126,"sole, butter",,1262,1,Southeastern Region,A
2008,129,"flounder, starry",39,191,2,Central Region,H
2008,130,lingcod,647,12603.58,1,Southeastern Region,A
2008,130,lingcod,132,1782.5,1,Southeastern Region,B
2008,130,lingcod,39,632.4,1,Southeastern Region,C
2008,130,lingcod,168,8846.32,1,Southeastern Region,D
2008,137,"rockfish, bocaccio",,8,1,Southeastern Region,D
2008,138,"rockfish, copper",,5,1,Southeastern Region,D
2008,141,"perch, Pacific ocean",,3,1,Southeastern Region,D
2008,142,"rockfish, black",1481,10711.5,1,Southeastern Region,A
2008,142,"rockfish, black",1,564.12,1,Southeastern Region,B
2008,142,"rockfish, black",3,126.8,1,Southeastern Region,C
2008,142,"rockfish, black",71,7033.2,1,Southeastern Region,D
2008,145,"rockfish, yelloweye (red snapper)",4,87.79,1,Southeastern Region,A
2008,145,"rockfish, yelloweye (red snapper)",5,55,1,Southeastern Region,B
2008,145,"rockfish, yelloweye (red snapper)",0,97,1,Southeastern Region,C
2008,145,"rockfish, yelloweye (red snapper)",12,639.21,1,Southeastern Region,D
2008,146,"rockfish, canary",0,19.5,1,Southeastern Region,A
2008,146,"rockfish, canary",4,20,1,Southeastern Region,B
2008,146,"rockfish, canary",,6,1,Southeastern Region,C
2008,146,"rockfish, canary",1,479.5,1,Southeastern Region,D
2008,147,"rockfish, quillback",0,21.82,1,Southeastern Region,A
2008,147,"rockfish, quillback",1,16,1,Southeastern Region,B
2008,147,"rockfish, quillback",1,19,1,Southeastern Region,C
2008,147,"rockfish, quillback",18,190.18,1,Southeastern Region,D
2008,148,"rockfish, tiger",,17,1,Southeastern Region,D
2008,149,"rockfish, china",,2,1,Southeastern Region,D
2008,150,"rockfish, rosethorn",16,153.9,1,Southeastern Region,A
2008,150,"rockfish, rosethorn",,12,1,Southeastern Region,C
2008,150,"rockfish, rosethorn",,3,1,Southeastern Region,D
2008,154,"rockfish, dusky",,3,1,Southeastern Region,D
2008,155,"rockfish, yellowtail",33,188.75,1,Southeastern Region,A
2008,155,"rockfish, yellowtail",12,24.75,1,Southeastern Region,B
2008,155,"rockfish, yellowtail",6,85.2,1,Southeastern Region,C
2008,155,"rockfish, yellowtail",6,2241.05,1,Southeastern Region,D
2008,156,"rockfish, widow",1,9,1,Southeastern Region,B
2008,156,"rockfish, widow",,34,1,Southeastern Region,D
2008,157,"rockfish, silvergray",5,70.27,1,Southeastern Region,A
2008,157,"rockfish, silvergray",0,33.09,1,Southeastern Region,B
2008,157,"rockfish, silvergray",0,49.66,1,Southeastern Region,C
2008,157,"rockfish, silvergray",9,1856.73,1,Southeastern Region,D
2008,158,"rockfish, redstripe",,1.38,1,Southeastern Region,B
2008,158,"rockfish, redstripe",,30,1,Southeastern Region,D
2008,167,"rockfish, blue",,4,1,Southeastern Region,B
2008,167,"rockfish, blue",,2,1,Southeastern Region,C
2008,172,"rockfish, dusky",0,39,1,Southeastern Region,A
2008,172,"rockfish, dusky",1,10.46,1,Southeastern Region,B
2008,172,"rockfish, dusky",0,196.03,1,Southeastern Region,C
2008,172,"rockfish, dusky",21,1033,1,Southeastern Region,D
2008,173,"rockfish, dark",,13,1,Southeastern Region,A
2008,173,"rockfish, dark",,3,1,Southeastern Region,B
2008,400,"salmon, roe (unknown species)",0,203,1,Southeastern Region,D
2008,401,"salmon roe, chinook",,79,1,Southeastern Region,D
2008,403,"salmon roe, coho",,328.6,3,A-Y-K Region,Y
2008,405,"salmon roe, chum",,1307.7,3,A-Y-K Region,Y
2008,410,"salmon, chinook",42266,589434.24,1,Southeastern Region,A
2008,410,"salmon, chinook",49634,781655.85,1,Southeastern Region,B
2008,410,"salmon, chinook",40204,607597.43,1,Southeastern Region,C
2008,410,"salmon, chinook",113975,1730372.83,1,Southeastern Region,D
2008,410,"salmon, chinook",12407,264838,2,Central Region,E
2008,410,"salmon, chinook",13626,316873.75,2,Central Region,H
2008,410,"salmon, chinook",25006,383371,2,Central Region,T
2008,410,"salmon, chinook",24378,308052,3,A-Y-K Region,W
2008,410,"salmon, chinook",4,0,3,A-Y-K Region,X
2008,410,"salmon, chinook",4645,65622,3,A-Y-K Region,Y
2008,410,"salmon, chinook",83,970,3,A-Y-K Region,Z
2008,410,"salmon, chinook",17252,139188,4,Westward Region,K
2008,410,"salmon, chinook",970,14808,4,Westward Region,L
2008,410,"salmon, chinook",6178,102638,4,Westward Region,M
2008,411,"chinook, sm.",5,22,1,Southeastern Region,A
2008,411,"chinook, sm.",122,476.55,1,Southeastern Region,B
2008,411,"chinook, sm.",126,897.45,1,Southeastern Region,C
2008,411,"chinook, sm.",280,1819,1,Southeastern Region,D
2008,420,"salmon, sockeye",256290,1616374.25,1,Southeastern Region,A
2008,420,"salmon, sockeye",106166,653115.05,1,Southeastern Region,B
2008,420,"salmon, sockeye",70156,457618.71,1,Southeastern Region,C
2008,420,"salmon, sockeye",3690,19899.54,1,Southeastern Region,D
2008,420,"salmon, sockeye",1301040,8003961,2,Central Region,E
2008,420,"salmon, sockeye",2804722,16133568.35,2,Central Region,H
2008,420,"salmon, sockeye",27678466,159886551,2,Central Region,T
2008,420,"salmon, sockeye",113198,754187,3,A-Y-K Region,W
2008,420,"salmon, sockeye",9,0,3,A-Y-K Region,X
2008,420,"salmon, sockeye",3,24,3,A-Y-K Region,Y
2008,420,"salmon, sockeye",149,889,3,A-Y-K Region,Z
2008,420,"salmon, sockeye",1821656,10076736,4,Westward Region,K
2008,420,"salmon, sockeye",687270,4734436,4,Westward Region,L
2008,420,"salmon, sockeye",4255334,23544169,4,Westward Region,M
2008,430,"salmon, coho",573443,4741138.67,1,Southeastern Region,A
2008,430,"salmon, coho",696979,5513474.2,1,Southeastern Region,B
2008,430,"salmon, coho",326266,2696656.89,1,Southeastern Region,C
2008,430,"salmon, coho",784836,6049801.3,1,Southeastern Region,D
2008,430,"salmon, coho",550629,5234445,2,Central Region,E
2008,430,"salmon, coho",175861,1234507.55,2,Central Region,H
2008,430,"salmon, coho",117053,753656,2,Central Region,T
2008,430,"salmon, coho",262641,1842814,3,A-Y-K Region,W
2008,430,"salmon, coho",36,0,3,A-Y-K Region,X
2008,430,"salmon, coho",38163,260166.8,3,A-Y-K Region,Y
2008,430,"salmon, coho",120309,856090,3,A-Y-K Region,Z
2008,430,"salmon, coho",301474,2436462,4,Westward Region,K
2008,430,"salmon, coho",161536,1290277,4,Westward Region,L
2008,430,"salmon, coho",352892,2477794,4,Westward Region,M
2008,440,"salmon, pink",247813,932071.54,1,Southeastern Region,A
2008,440,"salmon, pink",12220152,44695241.15,1,Southeastern Region,B
2008,440,"salmon, pink",1604247,5923366.85,1,Southeastern Region,C
2008,440,"salmon, pink",1902139,7247753.81,1,Southeastern Region,D
2008,440,"salmon, pink",42353653,143619751.7,2,Central Region,E
2008,440,"salmon, pink",675416,2446856.5,2,Central Region,H
2008,440,"salmon, pink",285424,1013271.7,2,Central Region,T
2008,440,"salmon, pink",37,63,3,A-Y-K Region,W
2008,440,"salmon, pink",922,1684,3,A-Y-K Region,X
2008,440,"salmon, pink",14100,46564,3,A-Y-K Region,Y
2008,440,"salmon, pink",76435,190654,3,A-Y-K Region,Z
